46828 2015 International 4300 EPA 10 Cummins ISB Eaton Autoshift

Time,ID,DLC,Data
1357041604,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041604,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041604,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041604,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041604,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041604,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041604,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041604,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041604,18FEF000,8, FF FF FF 70 17 F3 FF FF
1357041604,18F00E00,8, FF FF FF FF FF FF FF FF
1357041604,18F00F00,8, FF FF FF FF FF FF FF FF
1357041604,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041604,18F00503,8, 7D 00 00 7D 4E 20 4E 43
1357041605,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041605,18F00E00,8, FF FF FF FF FF FF FF FF
1357041605,18F00F00,8, FF FF FF FF FF FF FF FF
1357041605,18FD2000,8, 59 25 FF FF FF FF FF FF
1357041605,18F00503,8, 7D 00 00 7D 4E 20 4E 43
1357041605,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041605,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041605,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041605,18FEEF00,8, 96 FF FF 00 00 7D FF FA
1357041605,18F00E00,8, FF FF FF FF FF FF FF FF
1357041605,18F00F00,8, FF FF FF FF FF FF FF FF
1357041605,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041605,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041605,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041605,18FEF121,8, F7 FF FF C3 00 FF FF FF
1357041605,18F00F00,8, FF FF FF FF FF FF FF FF
1357041605,18FCF200,8, 00 FF FF FF FF FF FF FF
1357041605,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041605,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041605,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041605,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041605,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041605,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041605,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041605,18EA0017,3, E9 FE 00
1357041605,18FEA400,8, FF FF D9 23 FF FF 3B 24
1357041605,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041605,18F00E00,8, FF FF FF FF FF FF FF FF
1357041605,18F00F00,8, FF FF FF FF FF FF FF FF
1357041605,18FD2000,8, 5C 25 FF FF FF FF FF FF
1357041605,18FE4A03,8, 03 1F 4F FF FF F3 FF FF
1357041605,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041605,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041605,18F00F00,8, FF FF FF FF FF FF FF FF
1357041605,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041605,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041605,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041605,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041605,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041605,18FEF10B,8, FF 00 00 FF FF FF FF FF
1357041605,18F00E00,8, FF FF FF FF FF FF FF FF
1357041605,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041605,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041605,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041605,18FEF10B,8, FF 00 00 FF FF FF FF FF
1357041605,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041605,18F0010B,8, C0 FF F0 FF FF 0D FF FF
1357041605,18FCF200,8, 00 FF FF FF FF FF FF FF
1357041605,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041605,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041605,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041606,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041606,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041606,18F00E00,8, FF FF FF FF FF FF FF FF
1357041606,18F00F00,8, FF FF FF FF FF FF FF FF
1357041606,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041606,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041606,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041606,18F00E00,8, FF FF FF FF FF FF FF FF
1357041606,18F00F00,8, FF FF FF FF FF FF FF FF
1357041606,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041606,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041606,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041606,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041606,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041606,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041606,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041606,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041606,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041606,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041606,18FEDD00,8, FF 00 00 FF FF FF FF FF
1357041606,18FEF200,8, 00 00 00 00 5D 06 00 FF
1357041606,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041606,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041606,0CFD9200,8, F0 FF FF FF FF FF FF FF
1357041606,0CF00A00,8, 00 00 00 00 FF FF FF FF
1357041606,18FEF500,8, C6 FF FF 89 24 FF FF FF
1357041606,18F00F00,8, FF FF FF FF FF FF FF FF
1357041606,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041606,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041606,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041606,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041606,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041606,18FD4000,8, FF 3F 00 FF FF FF FF FF
1357041606,18F00E00,8, FF FF FF FF FF FF FF FF
1357041606,18F00F00,8, FF FF FF FF FF FF FF FF
1357041606,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041606,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041606,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041606,1CEBFF00,8, 01 70 17 B7 38 42 CF E8
1357041606,1CEBFF29,8, 01 14 01 70 17 3C 38 42
1357041606,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041606,18FE4A03,8, 03 1F 4F FF FF F3 FF FF
1357041606,18F0010B,8, C0 FF F0 FF FF 0D FF FF
1357041606,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041606,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041606,18FD9400,8, 00 00 FF FF FF FF FF FF
1357041606,18FE4A03,8, 03 1F 4F FF FF F3 FF FF
1357041606,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041606,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041606,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041606,18FD9400,8, 00 00 FF FF FF FF FF FF
1357041606,18F00121,8, FF FF F3 FF 00 FF FF FF
1357041607,18F00F00,8, FF FF FF FF FF FF FF FF
1357041607,18FCF200,8, 00 FF FF FF FF FF FF FF
1357041607,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041607,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041607,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041607,0CF00A00,8, 00 00 00 00 FF FF FF FF
1357041607,18FCF200,8, 00 FF FF FF FF FF FF FF
1357041607,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041607,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041607,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041607,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041607,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041607,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041607,18F00F00,8, FF FF FF FF FF FF FF FF
1357041607,18FEF10B,8, FF 00 00 FF FF FF FF FF
1357041607,18FE4A03,8, 03 1F 4F FF FF F3 FF FF
1357041607,18F0010B,8, C0 FF F0 FF FF 0D FF FF
1357041607,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041607,18F00F00,8, FF FF FF FF FF FF FF FF
1357041607,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041607,18F00503,8, 7D 00 00 7D 4E 20 4E 43
1357041607,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041607,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041607,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041607,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041607,18FEF500,8, C6 FF FF 89 24 FF FF FF
1357041607,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041607,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041607,18FD8C00,8, FF FF 00 00 FF FF FF FF
1357041607,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041607,18F00E00,8, FF FF FF FF FF FF FF FF
1357041607,18F00100,8, FF FF FF FF FF FF FF FF
1357041607,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041607,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041607,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041607,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041607,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041607,18FCF200,8, 00 FF FF FF FF FF FF FF
1357041607,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041607,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041607,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041607,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041607,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041607,18F03300,8, D0 07 FF FF FF FF FF FF
1357041607,18F00F00,8, FF FF FF FF FF FF FF FF
1357041607,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041607,18FD6E00,8, FF FF FF FF FF 00 00 FF
1357041607,18FEF000,8, FF FF FF 70 17 F3 FF FF
1357041607,18F03300,8, D0 07 FF FF FF FF FF FF
1357041607,18F00F00,8, FF FF FF FF FF FF FF FF
1357041607,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041608,18FE4A03,8, 03 1F 4F FF FF F3 FF FF
1357041608,18FEF000,8, FF FF FF 70 17 F3 FF FF
1357041608,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041608,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041608,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041608,18F00121,8, FF FF F3 FF 00 FF FF FF
1357041608,18F00F00,8, FF FF FF FF FF FF FF FF
1357041608,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041608,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041608,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041608,18F00121,8, FF FF F3 FF 00 FF FF FF
1357041608,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041608,18FCF200,8, 00 FF FF FF FF FF FF FF
1357041608,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041608,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041608,18FEF200,8, 00 00 00 00 5D 06 00 FF
1357041608,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041608,18F0010B,8, C0 FF F0 FF FF 0D FF FF
1357041608,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041608,18FEDD00,8, FF 00 00 FF FF FF FF FF
1357041608,18FEF200,8, 00 00 00 00 5D 06 00 FF
1357041608,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041608,18F0010B,8, C0 FF F0 FF FF 0D FF FF
1357041608,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041608,1CFE9200,8, FF 98 7E FF FF FF 00 00
1357041608,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041608,18FF2921,8, 00 00 00 98 F8 00 FF FF
1357041608,18FEF000,8, FF FF FF 70 17 F3 FF FF
1357041608,18F00E00,8, FF FF FF FF FF FF FF FF
1357041608,1CFE9200,8, FF 90 7E FF FF FF 00 00
1357041608,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041608,18FE4A03,8, 03 1F 4F FF FF F3 FF FF
1357041608,1CEBFF00,8, 05 FF FF FF FF 00 00 00
1357041608,18F00E00,8, FF FF FF FF FF FF FF FF
1357041608,18F00F00,8, FF FF FF FF FF FF FF FF
1357041608,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041608,0CFD9200,8, F0 FF FF FF FF FF FF FF
1357041608,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041608,18FCF200,8, 00 FF FF FF FF FF FF FF
1357041608,18F00F00,8, FF FF FF FF FF FF FF FF
1357041608,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041608,18F00503,8, 7D 00 00 7D 4E 20 4E 43
1357041608,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041608,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041608,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041608,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041608,18F00E00,8, FF FF FF FF FF FF FF FF
1357041608,18F00100,8, FF FF FF FF FF FF FF FF
1357041608,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041608,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041608,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041608,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041609,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041609,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041609,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041609,0CF00A00,8, 00 00 00 00 FF FF FF FF
1357041609,18FD2000,8, 59 25 FF FF FF FF FF FF
1357041609,18FD6E00,8, FF FF FF FF FF 00 00 FF
1357041609,18FECA17,8, 00 FF 00 00 00 00 FF FF
1357041609,18F00E00,8, FF FF FF FF FF FF FF FF
1357041609,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041609,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041609,18FEF803,8, FF FF FF FF 9F 23 FF FF
1357041609,18FEF000,8, FF FF FF 70 17 F3 FF FF
1357041609,18FEF700,8, FF FF FF FF F5 00 FF FF
1357041609,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041609,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041609,18FEF021,8, FF FF FF FF FF FC 00 FF
1357041609,0CF00A00,8, 00 00 00 00 FF FF FF FF
1357041609,18F0010B,8, C0 FF F0 FF FF 0D FF FF
1357041609,10FDA300,8, FF FF 26 FF FF FF FF FF
1357041609,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041609,18F00121,8, FF FF F3 FF 00 FF FF FF
1357041609,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041609,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041609,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041609,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041609,18FEF500,8, C6 FF FF 89 24 FF FF FF
1357041609,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041609,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041609,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041609,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041609,18F00E00,8, FF FF FF FF FF FF FF FF
1357041609,18F00100,8, FF FF FF FF FF FF FF FF
1357041609,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041609,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041609,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041609,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041609,18FEF121,8, F7 FF FF C3 00 FF FF FF
1357041609,18FEF000,8, FF FF FF 70 17 F3 FF FF
1357041609,18FF2617,8, 00 00 00 00 FE 03 FE 03
1357041609,18F00F00,8, FF FF FF FF FF FF FF FF
1357041609,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041609,18FE4A03,8, 03 1F 4F FF FF F3 FF FF
1357041609,18FEF000,8, FF FF FF 70 17 F3 FF FF
1357041609,18F00E00,8, FF FF FF FF FF FF FF FF
1357041609,18F00F00,8, FF FF FF FF FF FF FF FF
1357041609,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041609,18F00121,8, FF FF F3 FF 00 FF FF FF
1357041609,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041609,18FCF200,8, 00 FF FF FF FF FF FF FF
1357041609,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041609,18F00029,8, F0 7D 7D FF 29 FF FF 3C
1357041610,18FF2921,8, 00 00 00 98 F8 00 FF FF
1357041610,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041610,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041610,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041610,18F00029,8, F0 7D 7D FF 29 FF FF 3C
1357041610,18F00E00,8, FF FF FF FF FF FF FF FF
1357041610,18F00F00,8, FF FF FF FF FF FF FF FF
1357041610,18EA0017,3, DC FE 00
1357041610,0CF00300,8, D1 00 00 FF FF 0F 72 7D
1357041610,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041610,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041610,18F00F00,8, FF FF FF FF FF FF FF FF
1357041610,18FCF200,8, 00 FF FF FF FF FF FF FF
1357041610,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041610,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041610,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041610,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041610,18FD7B00,8, 00 FF 27 EC 00 00 54 6D
1357041610,18F00E00,8, FF FF FF FF FF FF FF FF
1357041610,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041610,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041610,18F00503,8, 7D 00 00 7D 4E 20 4E 43
1357041610,18FEDF00,8, 7D A0 28 7D 7D FF FF F0
1357041610,18F00E00,8, FF FF FF FF FF FF FF FF
1357041610,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041610,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041610,18F00503,8, 7D 00 00 7D 4E 20 4E 43
1357041610,18FEF000,8, FF FF FF 70 17 F3 FF FF
1357041610,0CF00C03,8, 00 FB 00 00 FF FF FF FF
1357041610,0CF00400,8, 0E 7D 7D 00 00 00 00 7D
1357041610,18FE9900,8, 98 AE FF FF FF FF FF FF
1357041610,18F00E00,8, FF FF FF FF FF FF FF FF
1357041610,18EA2117,3, EA FE 00
1357041610,0CF00203,8, C0 00 00 FF F7 00 00 03
1357041610,18FEBF0B,8, 00 00 7D 7D 7D 7D FF FF
1357041610,18FEEF00,8, 96 FF FF 00 00 7D FF FA
1357041610,18F00E00,8, FF FF FF FF FF FF FF FF
1357041610,18F00100,8, FF FF FF FF FF FF FF FF
